"","LPERMNO","mean_lv_bv","mean_lv_mv","NI_annualgr","NI_annualgeomean","CF_annualgr","CF_annualgeomean"
"54",10463,0,0,0.593443621632613,6.75786495982135e-07,-1.47206205818575,132.448013415795
"55",10501,0.068675997951461,0.420941100293592,0.0469344181725959,8952.21696809747,0.399347118765828,1.13802123016875e-05
"56",10507,0.29420484743495,2.54288505443691,-78.6232205814927,-5.15086027947702e-05,-3.54197527036165,-0.689146605749242
"57",10514,0.00805799459755421,NA,87.5369786693454,1.80765977486792,1.67366826231535,26699818.1703715
"58",10516,0.1736282095538,0.697780484502887,-0.137884127956625,0.00147279424122074,5.97777252898536,1544804416
"59",10517,0.134174516515158,3.52687990547726,-0.0314165137815598,3.03506747488313e-05,1.57527340804411,462060.069072654
"60",10530,0.0563166541252478,0,-0.130340345082811,-9.27868054899837e-06,-3.41484098951848,-24.7011313004893
"61",10547,0,0,0.3143873070373,299.510344410587,-10.115997273631,-638475609.408986
"62",10550,0.0450959375605116,0.283557878154001,-0.33581997553174,-1081.63090393635,-0.713161265965832,-0.000150007717080109
"63",10568,0.230059478420009,5.95069033530572,-26.3557567917206,1,363.851485148515,1
"64",10606,0.271502578044941,111.454870556333,-0.747037587307105,0.00649738113691439,-2.50282841060764,0.000688429959399895
"65",10629,NA,NA,-0.0121409388005244,4.59047816308049,-1.21545558232183,0.00160896733674094
"66",10644,0.215611648133851,1.48764543008573,-0.122427253787501,0.00111111111111111,15.3774999727564,0.383114493361196
"67",10645,0.0546927326605642,NA,-0.906019115833403,736.532223803337,-0.900429591965526,233.872818216896
"68",10649,0.310040619344973,4.61115117985415,0.613444445826638,33427943.8850609,176.107849237326,1.03113407364591
"69",10656,0.180197026540939,21.9567897992138,0.338630673333173,0.109012687115644,-2.23807997931483,-0.00968885908746623
"70",10659,0.0503821607455999,16.4559123289026,-0.0635884923428735,0.35595571176259,-0.778710024866224,6.03869758373277
"71",10661,0.159746555642678,NA,21.0085632192659,24.3352143503833,76.9032018564486,0.421401868084186
"72",10667,0.008962119280404,0.0166207732321496,14.844350939474,-50.0566903080679,-0.687676328830881,-3.20772511798188
"73",10693,0.609087530323101,38.86778866332,0.104877571565822,0.144719940392474,-2.91536095973871,0.00192699878893705
"74",10696,0.417463016533345,NA,-0.0396324519152011,0.448795318603516,-1.27257058120817,0.448795318603516
"75",10769,NA,NA,1.07804151978065,-0.506666666666667,-1.64472170068332,-2.37712246739398
"76",10772,0,NA,-5.98765850019269,-329.183057228375,9.76753238442914,-0.204684530159261
"77",10777,NA,NA,-0.0913114651420019,2.25105740182072e-05,-2.50074088745818,4.43628415263208
"78",10779,0.00821206845580265,NA,-0.583717157106172,17069.7543790435,-0.771639716905784,1520.93621311259
"79",10781,NA,NA,1.62968131907034,0.104762878680644,-4.17330566456621,2.96833054147364
"80",10812,0.019405663530083,0,-0.122804268092231,6.77015813450953e-07,-4.47226406455556,0.00327875455590571
"81",10822,0.179602202006533,0.237295057088776,-0.953173419029037,1,-3.86897106109325,1
"82",10838,0.0545460752406746,0.0608404496207467,-5.00078588682831,3895738492540.27,-2.99783977642324,1519382.8168766
"83",10853,0.00297318635546774,0.0113552840781142,1.86243442510204,6.42216116408039,-0.662740501318927,15.0092403427255
"84",10860,0.0172326373871804,1.37062445030783,0.131871808149787,85637.2700584832,27.9243960200551,5923562.68211938
"85",10866,0.154773697477994,8.26122004903673,-0.222295594148642,0.197986080537713,-79.3266577803362,6854420787080224
"86",10874,0.191605875789407,2.3831775968229,1.2966521715446,-365.801914855394,-2.04664480355519,-0.000157632830975125
"87",10886,0.405475172475142,92.0713412940305,-7.85007175095983,5.80964057049261e-06,-186.764644903427,28.7229003906241
"88",10890,0.134257481236151,NA,-0.912215951471957,3.01646592854792,-9.8036028357604,0.513754857826005
"89",10892,NA,NA,0.131907274762783,1965.33485517906,0.0340970787339811,2736.44390678513
"90",10901,0,0,1.81143222738901,77.1775532506566,-4.16342460718017,1737328.98290531
"91",10909,0.0587958888270125,0.563021020385302,0.0181563847607453,22.6851982051817,-1.4898281402927,72485.2710099714
"92",10913,NA,NA,0.95098840625242,7.38270988337118,-3.10903691320315,0.278656384105705
"93",10932,NA,NA,0.236499133779581,32.5810448461318,0.264329981026371,7.0712539049519e-05
"94",10933,0.0996937776614173,0.152644043896259,0.00513132116500482,0.125976629858824,4.1465239149937,130794.334114846
"95",10942,0.226324884662163,2.73766831500075,-0.296921295507952,1,-0.955677769400216,1
"96",10952,0.52134067807894,1073.94017057901,-0.392310741120717,3.24247497340947,0.988299750131601,4.12718381508173
"97",10966,0.890929398475102,NA,24.8994825231861,-1.00888791845763e-06,-6.36369729229682,-0.0371995591525572
"98",11003,0.349846657787102,226.456439393939,-0.259568632025741,4.29018190771409,-1.97095633353098,5.49904199037303
"99",11006,NA,NA,-1.9052699435336,0.515310366091844,-1.46115924857436,0.301031491495278
"100",11018,NA,NA,-1.419499982758,-2.31934134394004,1.55456794092187,0.00204994766725197
"101",11038,0.499163111569104,0.954833617969065,-0.389124345219305,0.298311658681269,-2.17630945230153,-3.10239549084077
"102",11043,0.0939976142873313,0,-15.6132927996136,14.1217557670752,-18.8851905099123,89.5534307899011
"103",11056,NA,NA,1.90366038138445,-1.4267515517384,-2.11880106438952,-16.7538700121894
"104",11077,0.0523149119301963,78.6950629607749,33.2825533044953,0.000301749835948433,12.5849758664364,3.42589641659501e-07
"105",11081,0.154603579888958,0.52720972455321,-0.331754258664604,0.00996208534218609,5.67859951481163,1.90122156503865
"106",11131,NA,NA,0.6015208628835,115.528914073375,-1.68425360775654,4.79011722246455e-08
"107",11132,0,0,-0.0589875211836697,0.735233798195242,-1.57955323765527,-2.73832417582418
"108",11137,0,NA,7.84380032206119,1,-0.782742155525239,1
"109",11144,0.160394542107995,NA,0.418147101418638,1.9627096323839e-05,5.27067376710226,12953.3822881741
"110",11154,0.142861303803484,NA,-0.0536340019494472,-0.00380304228572853,2.00739320128204,-4408.04968905259
