"","PERMNO","year","RET.x","RET.y"
"390",10025,2006,NA,1.1324132704177
"391",10025,2007,-0.399552194368227,-0.399552194368227
"392",10025,2008,-0.450793332010186,-0.450793332010186
"393",10025,2009,1.17747200739187,1.17747200739187
"394",10025,2010,-0.322098047566613,-0.322098047566613
"395",10025,2011,0.0847858193696414,0.0847858193696414
"396",10025,2012,1.10408476971976,1.10408476971976
"397",10025,2013,-0.108053703138103,-0.108053703138103
"398",10025,2014,0.100694587206454,0.100694587206454
"399",10025,2015,0.326735486349967,0.326735486349967
"400",10025,2016,0.523537720146999,0.523537720146999
"401",10025,2017,-0.05297194551427,NA
"402",10026,1986,NA,-0.170213310618273
"403",10026,1987,NA,0.487184619145842
"404",10026,1988,NA,0.568966646902983
"405",10026,1989,NA,0.0879121276561721
"406",10026,1990,NA,-0.363643259517146
"407",10026,1991,NA,0.809526738059401
"408",10026,1992,NA,-0.368422496518556
"409",10026,1993,NA,1.29167489156111
"410",10026,1994,NA,-0.436367978983004
"411",10026,1995,NA,-0.0537605181592838
"412",10026,1996,NA,0.227278550899324
"413",10026,1997,NA,0.21295760058134
"414",10026,1998,NA,0.366410457736299
"415",10026,1999,NA,-0.0837994734846911
"416",10026,2000,NA,-0.179877828284087
"417",10026,2001,NA,0.454277050914876
"418",10026,2002,NA,0.460528925163702
"419",10026,2003,NA,0.0574074656786456
"420",10026,2004,NA,0.301923987670644
"421",10026,2005,NA,0.22352757650845
"422",10026,2006,NA,0.40643908686763
"423",10026,2007,-0.237085643705508,-0.237085643705508
"424",10026,2008,0.162008346960147,0.162008346960147
"425",10026,2009,0.125758266786125,0.125758266786125
"426",10026,2010,0.21941375910893,0.21941375910893
"427",10026,2011,0.115724708393916,0.115724708393916
"428",10026,2012,0.210640278084449,0.210640278084449
"429",10026,2013,0.400835433621387,0.400835433621387
"430",10026,2014,0.244459610648453,0.244459610648453
"431",10026,2015,0.0872389269267848,0.0872389269267848
"432",10026,2016,0.159438412231507,0.159438412231507
"433",10026,2017,0.152372962430911,NA
"434",10027,1986,NA,-0.250001354798765
"435",10027,1987,NA,-0.54545173318661
"436",10027,1988,NA,0.0999917141218232
"437",10027,1989,NA,1.2272822427494
"438",10027,1990,NA,0.0816319803180368
"439",10028,1986,NA,-0.555555419475552
"440",10028,1987,NA,0.062501138705384
"441",10028,1988,NA,-0.588233813174355
"442",10028,1989,NA,-0.702382032907839
"443",10028,1990,NA,-0.439998998497809
"444",10028,1991,NA,9.85716511602786
"445",10028,1992,NA,-0.421055906630837
"446",10028,1993,NA,0.772735368484695
"447",10028,1994,NA,-0.0769218115906115
"448",10028,1995,NA,-0.444445023951697
"449",10028,1996,NA,-0.150000003184573
"450",10028,1997,NA,1.58821841045532
"451",10028,1998,NA,0.386371510263413
"452",10028,1999,NA,0.573772702250831
"453",10028,2000,NA,0.416669044322908
"454",10028,2001,NA,-0.600000953840538
"455",10028,2002,NA,-0.68676209529039
"456",10028,2003,NA,1.20656289250931
"457",10028,2004,NA,0.199991999006812
"458",10028,2005,NA,-0.294328355574272
"459",10028,2006,NA,0.276389139989751
"460",10028,2007,1.06692216842231,1.06692216842231
"461",10028,2008,-0.676191427173404,-0.676191427173404
"462",10028,2009,-0.170583017222033,-0.170583017222033
"463",10028,2010,2.03546375373419,2.03546375373419
"464",10028,2011,0.745316673164288,0.745316673164288
"465",10028,2012,-0.160022016235387,-0.160022016235387
"466",10028,2013,-0.589318245289896,-0.589318245289896
"467",10028,2014,-0.452917418674153,-0.452917418674153
"468",10028,2015,-0.729509808975528,-0.729509808975528
"469",10028,2016,2.75759655283001,2.75759655283001
"470",10028,2017,-0.249192768160024,NA
"471",10029,1986,NA,-0.255814085236009
"472",10029,1987,NA,-0.34375209620904
"473",10029,1988,NA,6.63776988929499e-06
"474",10029,1989,NA,-0.0952389663720367
"475",10029,1990,NA,0.368426893513931
"476",10030,1926,NA,-0.0405617760243494
"477",10030,1927,NA,0.360957312488845
"478",10030,1928,NA,0.151592310880697
"479",10030,1929,NA,0.0218628025399905
"480",10030,1930,NA,-0.257115893773967
"481",10030,1931,NA,-0.52041216529553
"482",10030,1932,NA,-0.24656003246781
"483",10030,1933,NA,2.02141444567296
"484",10030,1934,NA,0.0140311356234795
"485",10030,1935,NA,0.510423975681391
"486",10030,1936,NA,0.696319215853807
"487",10030,1937,NA,-0.328123597414167
"488",10030,1938,NA,0.249407456494594
"489",10030,1939,NA,-0.113718905213197
"490",10030,1940,NA,-0.0977603806194209
"491",10030,1941,NA,-0.197809405787565
"492",10030,1942,NA,0.00668587059896142
"493",10030,1943,NA,0.53285883653604
"494",10030,1944,NA,0.202773117690728
"495",10030,1945,NA,0.20058901205661
"496",10030,1946,NA,-0.0586616500458428
"497",10030,1947,NA,-0.0292427369767595
"498",10030,1948,NA,-0.17051682991425
"499",10030,1949,NA,0.118980829109857
"500",10030,1950,NA,0.393240103550187
"501",10030,1951,NA,0.123224962385379
"502",10030,1952,NA,0.0208580170000041
"503",10030,1953,NA,-0.0186283519124434
"504",10030,1954,NA,0.0730929882865463
"505",10030,1955,NA,0.219658665356077
"506",10030,1956,NA,0.182869268575945
"507",10030,1957,NA,-0.211458245660637
"508",10030,1958,NA,0.44284158721577
"509",10030,1959,NA,0.157655032836002
"510",10030,1960,NA,-0.187309752298482
"511",10030,1961,NA,0.288055934530648
"512",10030,1962,NA,0.0958521458136958
"513",10030,1963,NA,0.111117159094922
"514",10030,1964,NA,0.192944771195329
"515",10030,1965,NA,0.100938619400216
"516",10030,1966,NA,-0.0459972329701072
"517",10030,1967,NA,0.0642329166493247
"518",10030,1968,NA,0.993595174539842
"519",10031,1983,NA,-0.12244905926161
"520",10031,1984,NA,-0.441862209243164
"521",10031,1985,NA,0.562497581879766
"522",10031,1986,NA,-0.0400021266717351
"523",10031,1987,NA,-0.305555514403744
"524",10031,1988,NA,-0.36000050674142
"525",10031,1989,NA,-0.43749992329553
"526",10032,1986,NA,-0.465839199063736
"527",10032,1987,NA,-0.441862031999145
"528",10032,1988,NA,0.500004544910988
"529",10032,1989,NA,0.500007450502043
"530",10032,1990,NA,-0.333334809488904
"531",10032,1991,NA,3.22223675428871
"532",10032,1992,NA,0.184206480753763
"533",10032,1993,NA,0.0166622479826835
"534",10032,1994,NA,-0.442624786630556
"535",10032,1995,NA,0.955885358878445
"536",10032,1996,NA,0.00751901170962244
"537",10032,1997,NA,0.776123674795671
"538",10032,1998,NA,1.27732294378268
"539",10032,1999,NA,0.298900839192091
"540",10032,2000,NA,0.381385865837173
"541",10032,2001,NA,-0.126053819044661
"542",10032,2002,NA,-0.669428516578544
"543",10032,2003,NA,0.955593461983752
"544",10032,2004,NA,-0.242286173807332
"545",10032,2005,NA,0.747887169011622
"546",10032,2006,NA,0.0501287016509364
"547",10032,2007,0.0996565149828679,0.0996565149828679
"548",10032,2008,-0.354529843450773,-0.354529843450773
"549",10032,2009,0.680227568852987,0.680227568852987
"550",10032,2010,0.0863735221663546,0.0863735221663546
"551",10032,2011,-0.115061442597011,-0.115061442597011
"552",10032,2012,-0.0577088472846189,-0.0577088472846189
"553",10032,2013,0.67789357138288,0.67789357138288
"554",10032,2014,-0.048045654182351,-0.048045654182351
"555",10032,2015,-0.152632330149116,-0.152632330149116
"556",10032,2016,0.547547136613338,0.547547136613338
"557",10032,2017,0.123612382660587,NA
"558",10033,1986,NA,0.934414452493187
"559",10034,1986,NA,-0.228571244794258
"560",10034,1987,NA,-0.125924155565227
"561",10034,1988,NA,0.756371459061576
"562",10034,1989,NA,-0.0948998897357116
"563",10034,1990,NA,-0.088064851203894
"564",10034,1991,NA,0.419352506102925
"565",10035,1986,NA,-0.694212778805608
"566",10035,1987,NA,-0.283784224518888
"567",10035,1988,NA,2.05660915359773
"568",10035,1989,NA,0.197528360589491
"569",10035,1990,NA,0.463912140086529
"570",10035,1991,NA,0.591542678289877
"571",10035,1992,NA,-0.238941901346261
"572",10035,1993,NA,0.209306360990039
"573",10035,1994,NA,-0.0865372682561976
"574",10035,1995,NA,-0.24210666526568
"575",10035,1996,NA,-0.277780531908938
"576",10035,1997,NA,0.173077839964417
"577",10035,1998,NA,-0.155739970576056
"578",10035,1999,NA,0.446595795920559
"579",10035,2000,NA,-0.67785309126685
"580",10035,2001,NA,0.326675042331328
"581",10035,2002,NA,-0.535177251895755
"582",10035,2003,NA,0.10810634648964
"583",10036,1986,NA,-0.592593508350207
"584",10036,1987,NA,-0.522728694979926
"585",10036,1988,NA,-0.857143049224893
"586",10036,1989,NA,-1.24999937467507e-06
"587",10036,1990,NA,0.666667
"588",10036,1991,NA,0
"589",10037,1986,NA,-0.249998200043551
"590",10037,1987,NA,-0.422222554272008
"591",10037,1988,NA,0.0769210102174842
"592",10037,1989,NA,-0.0357134985595614
"593",10037,1990,NA,-0.592593540992864
"594",10037,1991,NA,1.45453544144598
"595",10037,1992,NA,0.268145373583195
"596",10037,1993,NA,0.137518505172959
"597",10037,1994,NA,0.0741849451336036
"598",10037,1995,NA,0.604423225482281
"599",10037,1996,NA,-0.0308498531436187
"600",10037,1997,NA,0.636645601574409
"601",10037,1998,NA,-0.356236470262872
"602",10037,1999,NA,-0.0942379113413535
"603",10037,2000,NA,0.256618488081342
"604",10037,2001,NA,0.543553192919395
"605",10037,2002,NA,0.0547854286162184
"606",10037,2003,NA,0.203093935776433
"607",10037,2004,NA,-0.0614990245036036
"608",10038,1986,NA,0.00854732775432421
"609",10038,1987,NA,-0.135596430301875
"610",10038,1988,NA,-0.333338633587339
"611",10038,1989,NA,-0.499997735614887
"612",10038,1990,NA,-0.205881439795299
"613",10038,1991,NA,0.037037
"614",10039,1986,NA,-0.0124968607368631
"615",10039,1987,NA,-0.721519347297584
"616",10039,1988,NA,0.0454547886822696
"617",10039,1989,NA,-0.108695239711997
"618",10039,1990,NA,-0.0243879086700708
"619",10039,1991,NA,0.149999525040784
"620",10039,1992,NA,0.217393530405712
"621",10039,1993,NA,3.14287714408819
"622",10039,1994,NA,-0.551722658040513
"623",10039,1995,NA,-0.076921797394423
"624",10039,1996,NA,0.177085305805699
"625",10039,1997,NA,0.415928015589618
"626",10039,1998,NA,0.800005098919722
"627",10039,1999,NA,1.99999926007962
"628",10039,2000,NA,-0.259258652842745
"629",10039,2001,NA,-0.986000057509214
"630",10040,1986,NA,0.107166229944834
"631",10040,1987,NA,-0.773706708629973
"632",10040,1988,NA,-0.31817897679227
"633",10040,1989,NA,-0.466666218132339
"634",10041,1986,NA,-0.568181122279328
"635",10041,1987,NA,-0.65789517389838
"636",10041,1988,NA,4.53421943547028e-07
"637",10041,1989,NA,-0.615384479661519
"638",10041,1990,NA,-0.4
"639",10042,1986,NA,-0.342856576888913
"640",10042,1987,NA,-0.282610791779913
"641",10042,1988,NA,1.06060374818926
"642",10042,1989,NA,0.249995303116948
"643",10042,1990,NA,-0.505881319736145
"644",10042,1991,NA,1.23810205260244
"645",10042,1992,NA,-0.404256582292801
"646",10042,1993,NA,1.32143677355141
"647",10042,1994,NA,-0.615384171135239
"648",10042,1995,NA,0.559995874900336
"649",10042,1996,NA,0.0769259959315305
"650",10042,1997,NA,-0.571426810739317
"651",10042,1998,NA,-0.777778062901898
"652",10042,1999,NA,0.250001356328485
"653",10042,2000,NA,-0.200000956081053
"654",10042,2001,NA,0.0299944929137523
"655",10042,2002,NA,0.0873756319499261
"656",10042,2003,NA,2.38393739924824
"657",10042,2004,NA,-0.662268989330538
"658",10042,2005,NA,-0.429689252929555
"659",10042,2006,NA,0.150678798589582
"660",10042,2007,-0.547619695805765,-0.547619695805765
