"","PERMNO","error","Fstat","df","pvalue","sig90","sig95","sig99"
"4166",81620,0.424496543550831,1.11606935344209,6,0.668564735582516,0,0,0
"4167",81621,0.4118946915452,0.247794981160011,6,0.36365270826804,0,0,0
"4168",81624,0.45999343790621,0.586783554308923,6,0.527284939519988,0,0,0
"4169",81647,NA,NA,0,NA,NA,NA,NA
"4170",81651,0.645066044692843,0.442103905122355,2,0.42548093651547,0,0,0
"4171",81652,NA,NA,NA,NA,NA,NA,NA
"4172",81653,NA,NA,NA,NA,NA,NA,NA
"4173",81654,NA,NA,0,NA,NA,NA,NA
"4174",81655,0.156898281471517,2.36112212856043,6,0.824697049876144,0,0,0
"4175",81660,NA,NA,NA,NA,NA,NA,NA
"4176",81661,NA,NA,NA,NA,NA,NA,NA
"4177",81665,0.736668462922411,2.35848301979926,6,0.824491101451544,0,0,0
"4178",81666,0.595762436546151,0.575017906431483,6,0.523009310696625,0,0,0
"4179",81669,0.478247205062559,0.369247528936292,4,0.423776580363629,0,0,0
"4180",81670,NA,NA,0,NA,NA,NA,NA
"4181",81675,0.195406443507285,1.92873469888411,6,0.785745651227914,0,0,0
"4182",81677,0.202782843267081,1.5547565239857,6,0.741098322113159,0,0,0
"4183",81678,0.275219432913603,0.58946397181372,6,0.528249273419476,0,0,0
"4184",81691,0.784227205017915,0.119698722760037,2,0.237633513406779,0,0,0
"4185",81696,0.577219894909394,0.148198370129303,6,0.286460489355656,0,0,0
"4186",81698,NA,NA,NA,NA,NA,NA,NA
"4187",81700,NA,NA,0,NA,NA,NA,NA
"4188",81702,0.304834371140694,0.282255008865448,5,0.382027982463123,0,0,0
"4189",81705,0.305916974867683,0.71672105716088,5,0.564143642180557,0,0,0
"4190",81719,NA,NA,0,NA,NA,NA,NA
"4191",81728,NA,NA,0,NA,NA,NA,NA
"4192",81734,0.551540473541367,1.17311979383328,6,0.679644071597365,0,0,0
"4193",81736,0.351193444342718,0.129141465013011,6,0.268367394721569,0,0,0
"4194",81740,0.675987088006741,1.03330787831042,6,0.651393051603722,0,0,0
"4195",81741,0.575733810264308,0.38987855571383,2,0.403902701640466,0,0,0
"4196",81747,NA,NA,NA,NA,NA,NA,NA
"4197",81756,0.610298496124694,0.359159925019066,2,0.390180216151326,0,0,0
"4198",81761,0.0747152405529064,25.532158171384,2,0.962994119577218,1,1,0
"4199",81763,NA,NA,NA,NA,NA,NA,NA
"4200",81769,NA,NA,NA,NA,NA,NA,NA
"4201",81774,1.10108128285049,0.123118762296644,6,0.262332224796648,0,0,0
"4202",81776,0.728533999641879,5.19581689896453,5,0.928411209885186,1,0,0
"4203",81784,0.457964962456455,0.694524046004799,6,0.563458174780212,0,0,0
"4204",81850,0.339804756580883,1.18302289379652,4,0.662108456055112,0,0,0
"4205",81851,NA,NA,0,NA,NA,NA,NA
"4206",81855,NA,NA,0,NA,NA,NA,NA
"4207",81857,0.501985772740138,0.648113937296671,5,0.54265428310634,0,0,0
"4208",81861,0.896067785419862,0.368159434034063,6,0.433755078640196,0,0,0
"4209",81869,0.205834514953476,6.50985174318235,6,0.956593760764987,1,1,0
"4210",81870,NA,NA,0,NA,NA,NA,NA
"4211",81889,NA,NA,0,NA,NA,NA,NA
"4212",81893,0.0903645853916269,17.712498159116,6,0.994368261794102,1,1,1
"4213",81901,NA,NA,0,NA,NA,NA,NA
"4214",81910,0.358386516210407,0.601058223809522,6,0.532379845774098,0,0,0
"4215",81912,0.296209379462388,0.887108283653744,6,0.61737928896706,0,0,0
"4216",81917,0.218748326092921,3.13308290140554,6,0.872885092576623,0,0,0
"4217",81920,NA,NA,NA,NA,NA,NA,NA
"4218",81925,0.505014296679327,2.86028567266841,4,0.833948302114266,0,0,0
"4219",82107,0.201154287557205,0.661818900939769,6,0.553008007713471,0,0,0
"4220",82155,NA,NA,0,NA,NA,NA,NA
"4221",82156,0.225099765777855,3.5692665911954,6,0.892235933376846,0,0,0
"4222",82160,NA,NA,NA,NA,NA,NA,NA
"4223",82162,0.55113327805692,2.82586892071314,6,0.856246396783212,0,0,0
"4224",82163,NA,NA,0,NA,NA,NA,NA
"4225",82165,NA,NA,0,NA,NA,NA,NA
"4226",82168,NA,NA,NA,NA,NA,NA,NA
"4227",82171,0.701980995013829,3.134607843695,6,0.872960837211636,0,0,0
"4228",82176,0.889846420113656,0.965056987995853,6,0.636146276066397,0,0,0
"4229",82179,0.249701054364048,0.355385148699189,6,0.427132255881387,0,0,0
"4230",82191,NA,NA,0,NA,NA,NA,NA
"4231",82196,0.62702604316272,0.783887116174075,6,0.58996882503148,0,0,0
"4232",82201,NA,NA,0,NA,NA,NA,NA
"4233",82212,0.324417499031811,0.372936668094749,6,0.436190440633153,0,0,0
"4234",82213,0.360152683239386,0.916886553715686,6,0.624730166560709,0,0,0
"4235",82215,NA,NA,0,NA,NA,NA,NA
"4236",82231,NA,NA,0,NA,NA,NA,NA
"4237",82232,NA,NA,0,NA,NA,NA,NA
"4238",82234,1.01076096764412,0.100066918115679,6,0.237534771421169,0,0,0
"4239",82235,NA,NA,0,NA,NA,NA,NA
"4240",82238,NA,NA,0,NA,NA,NA,NA
"4241",82242,NA,NA,0,NA,NA,NA,NA
"4242",82248,NA,NA,0,NA,NA,NA,NA
"4243",82251,0.111118672910275,3.67618376529924,6,0.896351970583232,0,0,0
"4244",82255,NA,NA,NA,NA,NA,NA,NA
"4245",82261,0.60119387358164,1.07983178472888,4,0.642579691505174,0,0,0
"4246",82266,0.438749359490615,1.89496640504483,6,0.78219548970636,0,0,0
"4247",82272,0.379673992362037,0.771403789123206,6,0.586432151829687,0,0,0
"4248",82276,0.151381305310889,0.236225417340777,6,0.355814313435179,0,0,0
"4249",82279,0.1200375101365,3.86391173627809,6,0.903071543684383,1,0,0
"4250",82281,0.658224409523773,0.362478051323846,6,0.43082973466875,0,0,0
"4251",82287,0.780315302122424,1.39213602440793,6,0.717299106282981,0,0,0
"4252",82292,0.177152692979024,1.88861498905183,6,0.781518245814327,0,0,0
"4253",82295,NA,NA,NA,NA,NA,NA,NA
"4254",82298,0.358614622917407,3.00551934176296,6,0.86632000697964,0,0,0
"4255",82303,0.157847420763724,1.60449071703432,6,0.747782921159475,0,0,0
"4256",82304,NA,NA,0,NA,NA,NA,NA
"4257",82307,0.164731239589955,1.07082244362034,6,0.659346104249048,0,0,0
"4258",82311,0.437255818809157,0.83791352951439,6,0.604706985344161,0,0,0
"4259",82471,NA,NA,0,NA,NA,NA,NA
"4260",82476,NA,NA,0,NA,NA,NA,NA
"4261",82480,NA,NA,NA,NA,NA,NA,NA
"4262",82486,0.162398372956301,4.35313626232925,6,0.917996361249236,1,0,0
"4263",82488,NA,NA,0,NA,NA,NA,NA
"4264",82497,NA,NA,0,NA,NA,NA,NA
"4265",82501,NA,NA,0,NA,NA,NA,NA
"4266",82504,0.763180952032204,1.24943545907947,1,0.535369494067168,0,0,0
"4267",82506,NA,NA,0,NA,NA,NA,NA
"4268",82507,NA,NA,0,NA,NA,NA,NA
"4269",82508,0.505213505101014,0.68992704976472,6,0.562015131380549,0,0,0
"4270",82511,0.155795312317266,3.32747516663918,2,0.790308575634036,0,0,0
"4271",82512,NA,NA,NA,NA,NA,NA,NA
"4272",82513,0.830581326180521,3.89625541060165,4,0.880365111571763,0,0,0
"4273",82515,0.166293171673482,4.77872855843282,6,0.928535256629855,1,0,0
"4274",82518,0.928892433075347,1.29175199538367,6,0.700928009325433,0,0,0
"4275",82521,0.565170026327116,0.216041111670837,6,0.341537814656963,0,0,0
"4276",82526,0.447827762619079,53.7100268841099,6,0.999670202217427,1,1,1
"4277",82530,0.55870963416965,0.458748058766891,6,0.476547937264719,0,0,0
"4278",82540,2.04799361190774,0.230395547692778,4,0.34370131680115,0,0,0
"4279",82541,0.475208088944733,0.9260266739595,6,0.626940464911581,0,0,0
"4280",82542,0.550748444317056,0.604088724200463,6,0.533448749441011,0,0,0
"4281",82544,NA,NA,0,NA,NA,NA,NA
"4282",82546,0.625531045203872,0.820774793067891,4,0.583808548924328,0,0,0
"4283",82547,0.416754126279722,0.793897050378339,6,0.592768162602816,0,0,0
"4284",82551,NA,NA,NA,NA,NA,NA,NA
"4285",82552,0.740237550763102,0.183673072043866,6,0.316805541381784,0,0,0
"4286",82554,NA,NA,0,NA,NA,NA,NA
"4287",82555,0.728340301210131,1.36474610755825,6,0.712969389859371,0,0,0
"4288",82567,0.389626016061272,1.98979385391223,6,0.791956045431882,0,0,0
"4289",82571,1.17485784907944,0.892525430332273,2,0.555484195020947,0,0,0
"4290",82573,0.199413415337375,1.18440365790816,6,0.68176731300883,0,0,0
"4291",82575,0.376446659541332,2.02723205384221,6,0.79563638204997,0,0,0
"4292",82581,0.273652178376877,0.419206410555572,6,0.458701329213868,0,0,0
"4293",82584,NA,NA,NA,NA,NA,NA,NA
"4294",82587,0.721801635754288,0.354571330419403,6,0.426704739795947,0,0,0
"4295",82593,NA,NA,NA,NA,NA,NA,NA
"4296",82598,0.505090045808522,1.77209971775685,6,0.768532032682852,0,0,0
"4297",82599,0.38366167891216,0.643656179210977,6,0.547013510809783,0,0,0
"4298",82605,NA,NA,0,NA,NA,NA,NA
"4299",82607,0.363415614317727,0.908076726655439,6,0.622579545557858,0,0,0
"4300",82613,NA,NA,0,NA,NA,NA,NA
"4301",82618,0.910610595911721,0.304589214321967,5,0.395221431880178,0,0,0
"4302",82619,NA,NA,0,NA,NA,NA,NA
"4303",82621,NA,NA,0,NA,NA,NA,NA
"4304",82624,0.48727815706501,0.700629264350509,3,0.535993582940169,0,0,0
"4305",82634,0.163518967884328,15.9247034088775,6,0.992804147831895,1,1,1
"4306",82635,1.25160936478556,0.124105648739076,2,0.24171729060061,0,0,0
"4307",82637,0.175768615886011,0.904576480995624,6,0.621719509430383,0,0,0
"4308",82638,0.364082680381815,2.03765864397685,3,0.751265374645103,0,0,0
"4309",82639,2.47152956684812,0.380495173905971,5,0.435660733723685,0,0,0
"4310",82640,NA,NA,0,NA,NA,NA,NA
"4311",82642,0.263201805566382,2.25104067693888,6,0.815806343134847,0,0,0
"4312",82643,0.339344083226135,0.972175308706571,5,0.630583700331625,0,0,0
"4313",82644,0.3128710178818,0.489881582310364,4,0.477452309147118,0,0,0
"4314",82646,0.322424748172366,0.399035725072942,6,0.449119007505234,0,0,0
"4315",82649,0.960356026561411,0.168740998064508,6,0.304499475029746,0,0,0
"4316",82651,0.330147879738409,1.07526491144877,6,0.660268928372558,0,0,0
"4317",82652,NA,NA,NA,NA,NA,NA,NA
"4318",82654,0.405470388697989,0.10102083817194,6,0.238621123427573,0,0,0
"4319",82656,0.536598031004586,0.424053992534842,6,0.460954158671348,0,0,0
"4320",82664,2.19957395978533,0.506987203472325,4,0.484226958117416,0,0,0
"4321",82668,NA,NA,0,NA,NA,NA,NA
"4322",82670,0.515474977832116,2.38059566222238,1,0.633909052647893,0,0,0
"4323",82672,NA,NA,NA,NA,NA,NA,NA
"4324",82678,0.535390460449671,0.0864370150514984,6,0.22133796114319,0,0,0
"4325",82683,NA,NA,NA,NA,NA,NA,NA
"4326",82685,NA,NA,NA,NA,NA,NA,NA
"4327",82686,0.357515344803738,0.645888280486582,6,0.547757823946179,0,0,0
"4328",82694,0.168846766370202,1.52905831263809,6,0.737540983046032,0,0,0
"4329",82697,NA,NA,NA,NA,NA,NA,NA
"4330",82699,0.254402598603935,4.83686034074649,5,0.920834981275232,1,0,0
"4331",82702,0.449769851383272,0.191208506629909,3,0.308522707753478,0,0,0
"4332",82704,NA,NA,0,NA,NA,NA,NA
"4333",82710,NA,NA,0,NA,NA,NA,NA
"4334",82717,0.518001716310645,0.992400624146828,1,0.498785905656339,0,0,0
"4335",82720,0.657693388845805,1.16860303426898,4,0.659490082932166,0,0,0
"4336",82722,NA,NA,NA,NA,NA,NA,NA
"4337",82727,NA,NA,0,NA,NA,NA,NA
"4338",82730,NA,NA,0,NA,NA,NA,NA
"4339",82734,0.350939872510257,0.552353160975358,3,0.488732918775186,0,0,0
"4340",82738,NA,NA,0,NA,NA,NA,NA
"4341",82743,0.409243326557507,0.234410893245144,6,0.354563029527146,0,0,0
"4342",82747,0.988877601290299,10.0376599455283,6,0.980637814828109,1,1,0
"4343",82752,NA,NA,NA,NA,NA,NA,NA
"4344",82755,NA,NA,0,NA,NA,NA,NA
"4345",82759,0.384286057369966,0.664110217467207,6,0.553754334396176,0,0,0
"4346",82762,1.26249622792611,1.21290480849385,6,0.687034502751052,0,0,0
"4347",82763,1.17882071773689,1.96306426641882,3,0.744286679358995,0,0,0
"4348",82766,NA,NA,0,NA,NA,NA,NA
"4349",82768,0.735306741261815,0.644318540562399,6,0.547234606650084,0,0,0
"4350",82775,0.417660359827325,0.759941315604367,6,0.58313909756153,0,0,0
"4351",82777,0.260422162611467,0.930782968243353,6,0.628082315740944,0,0,0
"4352",82779,0.412276238329082,5.26665452982906,6,0.93847243822954,1,0,0
"4353",82784,NA,NA,0,NA,NA,NA,NA
"4354",82800,0.545598584502141,0.955930792771473,6,0.634026793810046,0,0,0
"4355",82810,NA,NA,NA,NA,NA,NA,NA
"4356",82811,NA,NA,NA,NA,NA,NA,NA
"4357",82812,0.465622389430965,1.16225270985643,6,0.677578447756812,0,0,0
"4358",82813,NA,NA,0,NA,NA,NA,NA
"4359",82819,NA,NA,0,NA,NA,NA,NA
"4360",82824,0.695475087533209,8.93704022888021,6,0.975663700904415,1,1,0
"4361",82825,0.257666501482078,4.30517870492104,3,0.870366061081995,0,0,0
"4362",82830,0.190132235061917,1.35912195106959,6,0.712067957258061,0,0,0
"4363",82831,0.587472933167578,0.404352271686913,2,0.410091619743643,0,0,0
"4364",82833,0.278261849712808,0.403453634739431,6,0.451247215058702,0,0,0
"4365",82837,NA,NA,0,NA,NA,NA,NA
"4366",82839,0.754064251051776,4.96600297025836,3,0.887842296448708,0,0,0
"4367",82846,NA,NA,0,NA,NA,NA,NA
"4368",82848,NA,NA,0,NA,NA,NA,NA
"4369",82855,0.101551735979568,6.52629903003744,6,0.956781726602496,1,1,0
"4370",82859,0.694835730334915,0.311810438170843,6,0.403222581116851,0,0,0
"4371",82860,0.304387890679716,0.253175933080961,6,0.367218881248718,0,0,0
"4372",82861,NA,NA,NA,NA,NA,NA,NA
"4373",82924,0.120222585422623,5.2624187684486,6,0.938394512685627,1,0,0
"4374",82932,0.117870091101306,5.43625160961215,6,0.941485684847766,1,0,0
"4375",82991,NA,NA,NA,NA,NA,NA,NA
"4376",83011,0.559902243742398,1.67707176014692,6,0.757090133209742,0,0,0
"4377",83030,NA,NA,0,NA,NA,NA,NA
"4378",83111,0.23468633649784,4.88375756144488,6,0.930849331125182,1,0,0
"4379",83112,0.463671230278266,1.33960868772433,6,0.708906968031769,0,0,0
"4380",83113,0.510078089142763,0.24638571984769,3,0.346277413544112,0,0,0
"4381",83120,0.504820511192457,0.274288398872166,6,0.380757478474514,0,0,0
"4382",83123,0.387248921078077,0.792915049174893,2,0.532824844953303,0,0,0
"4383",83124,0.339253856851704,0.742492157693901,6,0.578040007001708,0,0,0
"4384",83127,NA,NA,0,NA,NA,NA,NA
"4385",83131,0.874440457718403,0.179034302301619,3,0.299295045359656,0,0,0
"4386",83139,NA,NA,0,NA,NA,NA,NA
"4387",83142,NA,NA,NA,NA,NA,NA,NA
"4388",83143,0.298445273241929,0.317653892140442,6,0.406555984166471,0,0,0
"4389",83145,0.602464310738736,5.43480499261781,6,0.941460838594853,1,0,0
"4390",83148,0.344395785544023,0.535112620228716,6,0.507964998591646,0,0,0
"4391",83149,1.01601432357454,0.257961895655719,6,0.370350092007662,0,0,0
"4392",83151,NA,NA,0,NA,NA,NA,NA
"4393",83152,0.308268511782617,2.41143435644768,3,0.781732500287488,0,0,0
"4394",83155,0.158443533814133,2.58825849127386,6,0.841216397758163,0,0,0
"4395",83161,NA,NA,0,NA,NA,NA,NA
"4396",83170,NA,NA,0,NA,NA,NA,NA
"4397",83186,0.325638080254076,0.270654814189358,6,0.37847678341521,0,0,0
"4398",83188,0.500399113186415,0.0759518894064674,6,0.207894347804652,0,0,0
"4399",83189,NA,NA,NA,NA,NA,NA,NA
"4400",83233,0.424110570913784,0.475373658982424,6,0.483710462822169,0,0,0
"4401",83239,0.355449164778288,7.75635770165149,5,0.961328355225693,1,1,0
"4402",83244,0.893075345420383,0.308930580315975,6,0.401564272551886,0,0,0
"4403",83247,0.767818525674195,0.619834436010788,4,0.52486227727047,0,0,0
"4404",83251,NA,NA,NA,NA,NA,NA,NA
"4405",83264,0.368643188117954,0.413673572984503,6,0.456106728176385,0,0,0
"4406",83272,0.175807835616745,0.409771629956029,6,0.454261739304616,0,0,0
"4407",83275,NA,NA,0,NA,NA,NA,NA
"4408",83279,NA,NA,0,NA,NA,NA,NA
"4409",83283,0.0134408726539825,1308.71701527751,1,0.98240672588775,1,1,0
"4410",83291,0.179809217878008,4.46123272509322,6,0.920864132824283,1,0,0
"4411",83301,NA,NA,0,NA,NA,NA,NA
"4412",83303,0.124813184906756,15.2689465216097,6,0.992085273863787,1,1,1
"4413",83304,0.362643608932041,0.422050288022195,6,0.460025262623497,0,0,0
"4414",83307,0.369849459081361,0.280458387616293,4,0.3755693476277,0,0,0
"4415",83317,0.277011931269246,12.6536687106267,2,0.929255297363121,1,0,0
"4416",83333,0.279711540000293,4.77700059984402,1,0.726826059736781,0,0,0
"4417",83351,NA,NA,0,NA,NA,NA,NA
"4418",83356,NA,NA,NA,NA,NA,NA,NA
"4419",83359,NA,NA,0,NA,NA,NA,NA
"4420",83362,NA,NA,0,NA,NA,NA,NA
"4421",83365,1.53696149271703,6.40908356143713,1,0.760508416760935,0,0,0
"4422",83366,0.53721959053061,0.67096798438079,6,0.555975046688412,0,0,0
"4423",83373,0.191515450167114,1.21558964796182,1,0.531022474891656,0,0,0
"4424",83374,NA,NA,0,NA,NA,NA,NA
"4425",83377,NA,NA,0,NA,NA,NA,NA
"4426",83382,0.670795276657438,0.553723782818621,6,0.515088735696975,0,0,0
"4427",83386,NA,NA,0,NA,NA,NA,NA
"4428",83387,0.329635054926441,0.720921951204181,6,0.571588024453741,0,0,0
"4429",83390,0.81689181268447,0.142390653280947,6,0.281097206055108,0,0,0
"4430",83391,0.669024837920208,2.20850983912964,6,0.812199233869355,0,0,0
"4431",83399,0.241171539623427,0.398950812373168,6,0.449077937561614,0,0,0
"4432",83405,0.371411843209144,1.45456577219246,5,0.718252693649981,0,0,0
"4433",83411,0.689335954391063,3.14637215084636,6,0.873543075110584,0,0,0
"4434",83412,NA,NA,NA,NA,NA,NA,NA
"4435",83413,0.562969909112991,0.242417200873413,4,0.351734075572476,0,0,0
"4436",83414,0.510711300504249,0.429930753747457,6,0.463660168524342,0,0,0
"4437",83416,NA,NA,NA,NA,NA,NA,NA
"4438",83418,NA,NA,NA,NA,NA,NA,NA
"4439",83421,0.309319729899627,1.09908606072373,6,0.665150910218963,0,0,0
"4440",83422,0.247374183621571,0.348164538715709,6,0.423315088025681,0,0,0
"4441",83429,NA,NA,0,NA,NA,NA,NA
"4442",83435,0.416452446312139,0.856373754625724,6,0.609542165877652,0,0,0
"4443",83443,0.202214962877149,1.04854648135494,6,0.654658642490063,0,0,0
"4444",83445,0.803212562915618,0.45597685994672,6,0.475335190582349,0,0,0
"4445",83450,0.148910163501306,2.64773184691102,6,0.84517800754053,0,0,0
"4446",83452,0.579363739849797,0.0292222840113612,1,0.107785284313148,0,0,0
"4447",83458,NA,NA,0,NA,NA,NA,NA
"4448",83462,0.483353575144331,0.321741439294716,6,0.408863176897865,0,0,0
"4449",83463,NA,NA,NA,NA,NA,NA,NA
"4450",83467,NA,NA,0,NA,NA,NA,NA
"4451",83469,0.124768825380359,1.07831497384615,6,0.66090023657012,0,0,0
"4452",83475,NA,NA,0,NA,NA,NA,NA
"4453",83486,0.497680680501864,0.51633774760313,6,0.500578339051397,0,0,0
"4454",83495,NA,NA,NA,NA,NA,NA,NA
"4455",83499,NA,NA,0,NA,NA,NA,NA
"4456",83503,0.3637513252974,0.60245419942335,6,0.532872774917318,0,0,0
"4457",83504,0.280234372545156,7.49712732891188,6,0.966178704512338,1,1,0
"4458",83509,0.403445922411697,1.15109884670043,6,0.675436752248829,0,0,0
"4459",83520,0.340259472740693,0.599172805330989,6,0.531712600977875,0,0,0
"4460",83529,0.337318081159485,7.62282007773546,3,0.929903142656795,1,0,0
"4461",83531,NA,NA,0,NA,NA,NA,NA
"4462",83532,0.957461392271681,0.602765221489576,6,0.532982471596572,0,0,0
"4463",83533,NA,NA,NA,NA,NA,NA,NA
"4464",83534,0.922921457762654,0.617489549180735,6,0.538123246225247,0,0,0
"4465",83541,1.72478293336286,0.755234958822764,2,0.523554289622827,0,0,0
"4466",83547,0.509724832855562,1.01092640399185,6,0.646507214746063,0,0,0
"4467",83551,0.217084485580281,7.99789765958221,1,0.783626810771334,0,0,0
"4468",83554,0.0432207429855495,27.2095878838505,1,0.879418231137902,0,0,0
"4469",83558,1.14255116082353,0.0972671982553028,2,0.21535567514631,0,0,0
"4470",83565,0.263793708642239,1.57163314458012,6,0.743395739887162,0,0,0
"4471",83566,NA,NA,0,NA,NA,NA,NA
"4472",83575,1.31097850046845,0.567657627649863,2,0.470191400392948,0,0,0
"4473",83587,NA,NA,0,NA,NA,NA,NA
"4474",83589,NA,NA,0,NA,NA,NA,NA
"4475",83591,NA,NA,NA,NA,NA,NA,NA
"4476",83592,NA,NA,0,NA,NA,NA,NA
"4477",83596,NA,NA,0,NA,NA,NA,NA
"4478",83597,0.170527831825346,2.58484672095281,6,0.840984829869486,0,0,0
"4479",83601,0.314318773810945,1.87045006874076,6,0.77956441834959,0,0,0
"4480",83602,0.284821758327485,0.840949043831693,6,0.605508838984132,0,0,0
"4481",83604,0.251339184320768,1.68407793249502,6,0.757961697822301,0,0,0
"4482",83610,NA,NA,NA,NA,NA,NA,NA
"4483",83616,0.871522493521991,0.238840382756327,5,0.354274926623634,0,0,0
"4484",83619,NA,NA,NA,NA,NA,NA,NA
"4485",83621,0.296251187810878,1.86729115371971,6,0.779222060676332,0,0,0
"4486",83622,NA,NA,0,NA,NA,NA,NA
"4487",83623,NA,NA,0,NA,NA,NA,NA
"4488",83625,NA,NA,NA,NA,NA,NA,NA
"4489",83630,0.152542259391023,0.959454188499106,5,0.627690903810124,0,0,0
"4490",83631,NA,NA,0,NA,NA,NA,NA
"4491",83632,NA,NA,0,NA,NA,NA,NA
"4492",83633,0.745936886669267,3.88285752686873,6,0.90371610349145,1,0,0
"4493",83638,NA,NA,0,NA,NA,NA,NA
"4494",83639,0.252896977715374,1.16482083441281,6,0.678068457794416,0,0,0
"4495",83641,0.177078405504285,1.33524529817896,1,0.545854658143584,0,0,0
"4496",83642,0.277022242460407,0.821128562257506,6,0.600223906439618,0,0,0
"4497",83647,NA,NA,0,NA,NA,NA,NA
"4498",83651,1.71494515220298,0.16468993404552,6,0.301049415013523,0,0,0
"4499",83653,NA,NA,0,NA,NA,NA,NA
"4500",83654,NA,NA,0,NA,NA,NA,NA
"4501",83656,0.68409278841462,1.65767273379334,6,0.754652708091675,0,0,0
"4502",83657,NA,NA,NA,NA,NA,NA,NA
"4503",83659,0.310636656738525,4.02188085820922,5,0.898769082038613,0,0,0
"4504",83661,0.301573868169782,0.391716909992089,6,0.445555846260855,0,0,0
"4505",83664,NA,NA,0,NA,NA,NA,NA
"4506",83669,NA,NA,NA,NA,NA,NA,NA
"4507",83671,0.293913028672579,1.3191744383854,6,0.705540087865595,0,0,0
"4508",83677,NA,NA,0,NA,NA,NA,NA
"4509",83683,0.498771615225793,2.88208417536277,6,0.859509226431733,0,0,0
"4510",83686,0.236599396624704,0.763092616891818,6,0.584048845503206,0,0,0
"4511",83690,0.387093983190351,1.16942450713454,6,0.678943975178236,0,0,0
"4512",83694,NA,NA,NA,NA,NA,NA,NA
"4513",83699,0.549878879970825,0.152875852123297,2,0.266477136049501,0,0,0
"4514",83704,0.234138539181225,1.20645160460895,3,0.647713798316727,0,0,0
"4515",83720,0.277201567622088,1.44616789455,6,0.725557070552766,0,0,0
"4516",83723,NA,NA,0,NA,NA,NA,NA
"4517",83725,NA,NA,NA,NA,NA,NA,NA
"4518",83728,0.0870187308546488,3.47193625639578,6,0.888290474396953,0,0,0
"4519",83729,NA,NA,0,NA,NA,NA,NA
"4520",83734,NA,NA,0,NA,NA,NA,NA
"4521",83738,0.242494355505742,1.25589886688797,6,0.694729981343275,0,0,0
"4522",83740,NA,NA,0,NA,NA,NA,NA
"4523",83744,NA,NA,0,NA,NA,NA,NA
"4524",83756,0.758683709884743,1.49707424175862,6,0.733011105624493,0,0,0
"4525",83762,0.386511865098154,1.33100878280871,6,0.707497144116025,0,0,0
"4526",83774,0.26899966974478,0.481570168443596,6,0.486331620881542,0,0,0
"4527",83779,0.616195585718593,0.960634429780209,6,0.635121645938478,0,0,0
"4528",83790,NA,NA,NA,NA,NA,NA,NA
"4529",83799,0.278052365125622,6.22627897729711,6,0.953171831620419,1,1,0
"4530",83800,0.908383402403791,0.402847109013134,1,0.360037703921106,0,0,0
"4531",83807,NA,NA,0,NA,NA,NA,NA
"4532",83808,0.082358367506138,62.074086423703,1,0.919627228143298,1,0,0
"4533",83815,0.104213866995159,2.54838923090008,6,0.838480393476763,0,0,0
"4534",83817,0.688497076794882,0.160032079033067,5,0.294354582007185,0,0,0
"4535",83822,0.651991561360212,0.95916690883811,6,0.634780621417554,0,0,0
"4536",83827,NA,NA,0,NA,NA,NA,NA
"4537",83831,0.197395277317122,1.88564258362266,6,0.781200253845013,0,0,0
"4538",83832,0.35558914409163,1.48921970630032,2,0.653303867106311,0,0,0
"4539",83834,0.637310565151788,1.44731029107948,6,0.725727743753887,0,0,0
"4540",83835,0.38098456972087,0.220836742972006,6,0.345003018383458,0,0,0
"4541",83838,NA,NA,NA,NA,NA,NA,NA
"4542",83844,0.769315952424165,0.509871612444889,6,0.497985880375522,0,0,0
"4543",83856,0.433193086019228,2.30962431127019,6,0.820615509162959,0,0,0
"4544",83861,NA,NA,0,NA,NA,NA,NA
"4545",83862,0.491540794266493,2.02913407028409,6,0.795820851871048,0,0,0
"4546",83866,NA,NA,0,NA,NA,NA,NA
"4547",83875,0.654532851266438,0.68433685039508,6,0.560249117321463,0,0,0
"4548",83879,0.603370036176685,0.578581976345742,6,0.524311902205437,0,0,0
"4549",83882,NA,NA,0,NA,NA,NA,NA
"4550",83883,1.05048204068961,1.49560518029504,6,0.732800253722891,0,0,0
"4551",83884,NA,NA,0,NA,NA,NA,NA
"4552",83885,0.570352579503743,0.858553991706627,6,0.610106775990076,0,0,0
"4553",83889,NA,NA,NA,NA,NA,NA,NA
"4554",83893,NA,NA,0,NA,NA,NA,NA
"4555",83896,0.503119865007877,0.868239477904968,2,0.550189198468145,0,0,0
"4556",83903,0.345722851378731,0.747295535856272,6,0.579454213070787,0,0,0
"4557",83906,0.258112657749413,1.31712825704526,6,0.705199693990822,0,0,0
"4558",83908,0.0778944281558186,32.4527931597319,1,0.8893753873811,0,0,0
"4559",83909,0.391083408075217,1.3167345364453,6,0.705134127770004,0,0,0
"4560",83910,0.481637114470448,1.53920865773538,6,0.738954689855959,0,0,0
"4561",83916,0.627684974697162,0.055981630270359,6,0.179165562296909,0,0,0
"4562",83923,NA,NA,NA,NA,NA,NA,NA
"4563",83928,0.171708510004056,9.69610434145672,2,0.910495960164188,1,0,0
"4564",83929,NA,NA,0,NA,NA,NA,NA
"4565",83931,NA,NA,0,NA,NA,NA,NA
"4566",83934,0.00606217839079153,31991.2677394511,2,0.999968742935641,1,1,1
"4567",83939,0.577327527909364,0.364245316312024,2,0.392509994201862,0,0,0
"4568",83944,NA,NA,0,NA,NA,NA,NA
"4569",83946,NA,NA,NA,NA,NA,NA,NA
